,feature,corr,rf,xgb,lgb,corr_rank,rf_rank,xgb_rank,lgb_rank,rank
650,行业_7mean_x,0.0028373782581165227,0.0,0.0,0,651.0,544.0,479.0,525.0,2199.0
652,行业_7sum_x,0.0028033139384212287,0.0,0.0,0,653.0,544.0,479.0,525.0,2201.0
653,申请人是否额外提供了文件4,0.002789254534805864,0.0,0.0,0,654.0,544.0,479.0,525.0,2202.0
654,申请时点_0sum_x,0.0027570640707181232,0.0,0.0,0,655.0,544.0,479.0,525.0,2203.0
655,商品类别_23sum_y,0.002753937928510847,0.0,0.0,0,656.0,544.0,479.0,525.0,2204.0
656,贷款用途_15sum_x,0.0027501544236104274,0.0,0.0,0,657.0,544.0,479.0,525.0,2205.0
741,手机号是否有效,0.0010355042581678818,1.5563246096844275e-05,0.0,3,742.0,506.0,479.0,479.0,2206.0
657,收入类型_0,0.002750154423603325,0.0,0.0,0,658.0,544.0,479.0,525.0,2206.0
658,组合类型_1mean_x,0.0027340322556677604,0.0,0.0,0,659.0,544.0,479.0,525.0,2207.0
659,产品组合_13.0sum_y,0.002709000368092141,0.0,0.0,0,660.0,544.0,479.0,525.0,2208.0
660,产品组合_17.0mean_x,0.0026922070553411976,0.0,0.0,0,661.0,544.0,479.0,525.0,2209.0
661,组合类型_1sum_x,0.0026893985066078928,0.0,0.0,0,662.0,544.0,479.0,525.0,2210.0
662,贷款用途_2mean_y,0.0026164660173772377,0.0,0.0,0,663.0,544.0,479.0,525.0,2211.0
663,申请时点_11sum_x,0.0025249704617030305,0.0,0.0,0,664.0,544.0,479.0,525.0,2212.0
664,贷款用途_8sum_x,0.0025209833934001394,0.0,0.0,0,665.0,544.0,479.0,525.0,2213.0
665,贷款用途_8mean_y,0.002515060103557488,0.0,0.0,0,666.0,544.0,479.0,525.0,2214.0
667,收入类型_5,0.0025105270575145012,0.0,0.0,0,668.0,544.0,479.0,525.0,2216.0
668,申请时点_11mean_y,0.0024762780781429697,0.0,0.0,0,669.0,544.0,479.0,525.0,2217.0
669,行业_8sum_x,0.002440586586870171,0.0,0.0,0,670.0,544.0,479.0,525.0,2218.0
671,行业_3sum_y,0.002390067901482557,0.0,0.0005681478,0,672.0,544.0,477.0,525.0,2218.0
672,收入类型_2,0.002376772451905831,0.0,0.0,0,673.0,544.0,479.0,525.0,2221.0
707,陪同申请人_4.0sum_x,0.0016194039160683591,5.768094698710073e-06,0.0,1,708.0,529.0,479.0,505.0,2221.0
673,行业_6mean_y,0.002342149594305912,0.0,0.0,0,674.0,544.0,479.0,525.0,2222.0
674,客户类型_3sum_x,0.0022545954319609773,0.0,0.0,0,675.0,544.0,479.0,525.0,2223.0
675,商品类别_8mean_x,0.002243247763912542,0.0,0.0,0,676.0,544.0,479.0,525.0,2224.0
693,申请时点_10mean_y,0.0018864895225270712,5.845883174009371e-06,0.0,0,694.0,528.0,479.0,525.0,2226.0
681,商品类别_24sum_y,0.0021572630326102387,0.0,0.0,0,682.0,544.0,479.0,525.0,2230.0
683,商品类别_15mean_x,0.0021209814615942998,0.0,0.0,0,684.0,544.0,479.0,525.0,2232.0
684,行业_3mean_y,0.0020633833635462988,0.0,0.0,0,685.0,544.0,479.0,525.0,2233.0
687,行业_8mean_y,0.0020128943337402506,0.0,0.0,0,688.0,544.0,479.0,525.0,2236.0
688,付款方式_2sum_x,0.0019702038852221428,0.0,0.0,0,689.0,544.0,479.0,525.0,2237.0
689,贷款用途_1mean_y,0.0019409470158498875,0.0,0.0,0,690.0,544.0,479.0,525.0,2238.0
690,贷款用途_15mean_x,0.0019299185141028016,0.0,0.0,0,691.0,544.0,479.0,525.0,2239.0
775,贷款用途_9mean_x,0.0002570070914500068,0.0,0.0,6,776.0,544.0,479.0,441.0,2240.0
692,贷款用途_5mean_x,0.0019087853663692065,0.0,0.0,0,693.0,544.0,479.0,525.0,2241.0
695,商品类别_6mean_y,0.0018562455321472031,0.0,0.0,0,696.0,544.0,479.0,525.0,2244.0
696,付款方式_1mean_y,0.0018468496138706215,0.0,0.0,0,697.0,544.0,479.0,525.0,2245.0
697,行业_9sum_y,0.0018388792126095407,0.0,0.0,0,698.0,544.0,479.0,525.0,2246.0
699,陪同申请人_4.0mean_y,0.0017579358640258714,0.0,0.0,0,700.0,544.0,479.0,525.0,2248.0
700,申请人是否额外提供了文件5,0.0017558959211355,0.0,0.0,0,701.0,544.0,479.0,525.0,2249.0
701,贷款用途_6mean_x,0.001741851733229863,0.0,0.0,0,702.0,544.0,479.0,525.0,2250.0
702,贷款用途_3mean_x,0.0017392452443251154,0.0,0.0,0,703.0,544.0,479.0,525.0,2251.0
703,申请人是否额外提供了文件2,0.0016645098205062075,0.0,0.0,0,704.0,544.0,479.0,525.0,2252.0
705,商品类别_20sum_x,0.0016427626468222595,0.0,0.0,0,706.0,544.0,479.0,525.0,2254.0
706,贷款用途_5mean_y,0.0016312112097128446,0.0,0.0,0,707.0,544.0,479.0,525.0,2255.0
748,付款方式_2mean_x,0.0009031281340144649,1.74223272030111e-05,0.0,0,749.0,502.0,479.0,525.0,2255.0
709,产品组合_17.0sum_y,0.00155662279095834,0.0,0.0,0,710.0,544.0,479.0,525.0,2258.0
710,商品类别_24mean_y,0.0015529821272144944,0.0,0.0,0,711.0,544.0,479.0,525.0,2259.0
711,贷款申请前1小时内征信查询次数,0.0015275370417074806,0.0,0.0,0,712.0,544.0,479.0,525.0,2260.0
712,商品类别_23mean_x,0.0015205887210985678,0.0,0.0,0,713.0,544.0,479.0,525.0,2261.0
713,商品类别_26sum_y,0.0014969837627714438,0.0,0.0,0,714.0,544.0,479.0,525.0,2262.0
714,贷款用途_1mean_x,0.0014777151838459154,0.0,0.0,0,715.0,544.0,479.0,525.0,2263.0
715,贷款用途_5sum_x,0.0014771427774307733,0.0,0.0,0,716.0,544.0,479.0,525.0,2264.0
716,贷款用途_1sum_x,0.0014378046774729243,0.0,0.0,0,717.0,544.0,479.0,525.0,2265.0
717,贷款用途_2mean_x,0.0014322162144853304,0.0,0.0,0,718.0,544.0,479.0,525.0,2266.0
718,付款方式_1mean_x,0.0014312795609811252,0.0,0.0,0,719.0,544.0,479.0,525.0,2267.0
719,申请时点_11sum_y,0.0014228202880596378,0.0,0.0,0,720.0,544.0,479.0,525.0,2268.0
720,申请时点_1sum_x,0.0013994081038692296,0.0,0.0,0,721.0,544.0,479.0,525.0,2269.0
722,贷款用途_3mean_y,0.0013565568168414082,0.0,0.0,0,723.0,544.0,479.0,525.0,2271.0
723,商品类别_9sum_y,0.0013389582848085373,0.0,0.0,0,724.0,544.0,479.0,525.0,2272.0
724,商品类别_11mean_y,0.001325551706269491,0.0,0.0,0,725.0,544.0,479.0,525.0,2273.0
725,商品类别_26mean_x,0.0013210630720432671,0.0,0.0,0,726.0,544.0,479.0,525.0,2274.0
727,贷款用途_13mean_x,0.00124850746161117,0.0,0.0,0,728.0,544.0,479.0,525.0,2276.0
729,陪同申请人_2.0sum_x,0.0011353073258608506,0.0,0.0,0,730.0,544.0,479.0,525.0,2278.0
731,商品类别_1sum_x,0.0011227257925950026,0.0,0.0,0,731.0,544.0,479.0,525.0,2279.0
750,贷款用途_9sum_x,0.0008376041467957013,0.0,0.0,1,751.0,544.0,479.0,505.0,2279.0
730,商品类别_1mean_x,0.0011227257925950026,0.0,0.0,0,731.0,544.0,479.0,525.0,2279.0
733,贷款用途_19sum_x,0.0011227257925925471,0.0,0.0,0,733.0,544.0,479.0,525.0,2281.0
732,贷款用途_19mean_x,0.0011227257925925471,0.0,0.0,0,733.0,544.0,479.0,525.0,2281.0
735,商品类别_10mean_y,0.0011227257925920551,0.0,0.0,0,735.0,544.0,479.0,525.0,2283.0
734,商品类别_10sum_y,0.0011227257925920551,0.0,0.0,0,735.0,544.0,479.0,525.0,2283.0
736,申请时点_0mean_x,0.0011154277639998844,0.0,0.0,0,737.0,544.0,479.0,525.0,2285.0
737,付款方式_1sum_y,0.0010972469530218694,0.0,0.0,0,738.0,544.0,479.0,525.0,2286.0
739,客户类型_3mean_x,0.0010838875480311066,0.0,0.0,0,740.0,544.0,479.0,525.0,2288.0
742,贷款用途_15mean_y,0.0010301166426768908,0.0,0.0,0,743.0,544.0,479.0,525.0,2291.0
745,申请时点_0sum_y,0.0009723892259731801,0.0,0.0,0,746.0,544.0,479.0,525.0,2294.0
746,商品类别_8sum_x,0.0009143360095411153,0.0,0.0,0,747.0,544.0,479.0,525.0,2295.0
747,贷款用途_19mean_y,0.0009034450010604988,0.0,0.0,0,748.0,544.0,479.0,525.0,2296.0
751,行业_8sum_y,0.0008369087788448008,0.0,0.0,0,752.0,544.0,479.0,525.0,2300.0
752,贷款用途_19sum_y,0.0008368423524991362,0.0,0.0,0,753.0,544.0,479.0,525.0,2301.0
754,贷款用途_4mean_x,0.0007840599349117188,0.0,0.0,0,755.0,544.0,479.0,525.0,2303.0
755,贷款用途_12mean_x,0.0007317936017564592,0.0,0.0,0,756.0,544.0,479.0,525.0,2304.0
756,商品类别_4mean_y,0.000728158512907872,0.0,0.0,0,757.0,544.0,479.0,525.0,2305.0
758,付款方式_1sum_x,0.000635111553930187,0.0,0.0,0,759.0,544.0,479.0,525.0,2307.0
759,商品类别_17sum_y,0.0005927139577478548,0.0,0.0,0,760.0,544.0,479.0,525.0,2308.0
760,商品类别_15sum_y,0.0005641935034030786,0.0,0.0,0,761.0,544.0,479.0,525.0,2309.0
761,居住状态_0,0.0005369610051546736,0.0,0.0,0,762.0,544.0,479.0,525.0,2310.0
762,商品类别_22mean_y,0.0005160960615629413,0.0,0.0,0,763.0,544.0,479.0,525.0,2311.0
763,贷款用途_4mean_y,0.00046408862455072286,0.0,0.0,0,764.0,544.0,479.0,525.0,2312.0
766,商品类别_15sum_x,0.0004307083882586482,0.0,0.0,0,767.0,544.0,479.0,525.0,2315.0
767,职业_14.0,0.0004064147208432751,0.0,0.0,0,768.0,544.0,479.0,525.0,2316.0
769,陪同申请人_2.0mean_y,0.000376027725700425,0.0,0.0,0,770.0,544.0,479.0,525.0,2318.0
770,商品类别_20sum_y,0.0003536793892128483,0.0,0.0,0,771.0,544.0,479.0,525.0,2319.0
771,商品类别_9mean_y,0.000350177157560212,0.0,0.0,0,772.0,544.0,479.0,525.0,2320.0
772,贷款用途_5sum_y,0.0003428262917461681,0.0,0.0,0,773.0,544.0,479.0,525.0,2321.0
773,商品类别_21mean_y,0.00029946294990768605,0.0,0.0,0,774.0,544.0,479.0,525.0,2322.0
774,商品类别_26sum_x,0.0002646512200105213,0.0,0.0,0,775.0,544.0,479.0,525.0,2323.0
776,陪同申请人_2.0,0.00023075666668942652,0.0,0.0,0,777.0,544.0,479.0,525.0,2325.0
777,商品类别_23mean_y,0.00022085461196421808,0.0,0.0,0,778.0,544.0,479.0,525.0,2326.0
778,陪同申请人_2.0sum_y,0.0002179949636548769,0.0,0.0,0,779.0,544.0,479.0,525.0,2327.0
779,商品类别_17mean_y,0.00019672495760228648,0.0,0.0,0,780.0,544.0,479.0,525.0,2328.0
781,贷款用途_13sum_x,0.00018581754619137472,0.0,0.0,0,782.0,544.0,479.0,525.0,2330.0
782,陪同申请人_4.0,0.00016518595930145824,0.0,0.0,0,783.0,544.0,479.0,525.0,2331.0
783,产品组合_17.0mean_y,0.0001632955579777676,0.0,0.0,0,784.0,544.0,479.0,525.0,2332.0
785,贷款用途_12sum_x,0.00014145318536007694,0.0,0.0,0,786.0,544.0,479.0,525.0,2334.0
786,贷款用途_10sum_x,0.0001222902601935778,0.0,0.0,0,787.0,544.0,479.0,525.0,2335.0
787,贷款用途_3sum_x,9.215338990407152e-05,0.0,0.0,0,788.0,544.0,479.0,525.0,2336.0
788,申请时点_0mean_y,4.1150185630770796e-05,0.0,0.0,0,789.0,544.0,479.0,525.0,2337.0
790,贷款用途_2sum_x,1.2168778140332527e-15,0.0,0.0,0,791.0,544.0,479.0,525.0,2339.0
